subscriptionID,Memberid_FK,Datebought,ExpirationDate,transactionguid_fk,Dollaramount,ARB_ID,ABR_InoviceNumber,Monthlypaymentwddx,renewal,MonthlyBilling,MonthlyYearCompletedate,Cancelled,CancelDate,CardYear,CardMonth,CardLast4,IssueWithSub,IssueDate,Evidence,Premium,Processor,SubscriptionRate_ID
2351,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2014-07-01 15:35:03.213,2015-08-28 15:15:29.747,F36C5390-BA5B-D8CF-9B51-024BB1726892,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3615,77D86C65-B50F-CD7B-7FFA-E7B1E0B1D455,2015-08-14 14:56:07.307,2016-09-26 15:15:29.747,2D91B096-04C2-1E3B-6A42-DE92CD495B31,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2544,EDD20AB7-A970-4D26-F549-E7D10083B53C,2014-09-05 09:11:04.353,2015-09-05 09:11:04.353,45F07935-F1AA-FEB2-2B16-5D6D32707277,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
34500,328C8F38-C2BD-C038-9E85-E7E3A6D20661,2023-12-25 14:07:00.263,2024-12-24 14:07:00.247,57BC43B8-DFAF-6ED7-9149-D1EA8FCE1C73,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,paypal,0ED57103-BCD1-7507-6767-390B9C08623E
34746,328C8F38-C2BD-C038-9E85-E7E3A6D20661,2024-02-06 13:37:09.687,2024-12-25 14:07:00.247,FD1AEDE3-B50A-5FB1-8000-02BC46DC0A51,66.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,48B3EB4E-CE4A-FC9A-9923-6C19311DEA5A
36063,328C8F38-C2BD-C038-9E85-E7E3A6D20661,2024-12-03 15:28:49.410,2026-01-24 14:07:00.247,8E1A8CA0-9469-751F-3761-42C980F92069,144.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,A3B982C4-C38B-ADBE-976E-74BF7E206134
3437,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2015-06-16 21:17:42.693,2016-07-17 18:18:48.847,FF17D502-BEB5-DA3C-97B2-9CD36CA2DE70,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4687,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2016-07-16 11:28:26.693,2017-08-16 18:18:48.847,8B34CA16-5056-A02D-DF77-BA0FF2BA020F,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2237,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2014-05-10 11:12:18.507,2015-06-18 18:18:48.847,E6B1157A-C1F2-6CD3-29BD-829DD1BD8C33,105.00,20675373,20140510_111218,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>5/10/14</string></var><var name='SECOND'><string>6/10/14</string></var><var name='THIRD'><string>7/10/14</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1310,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2013-04-18 22:23:36.870,2014-04-19 18:18:48.847,201A9DC3-AA2C-FCBF-D168-C4DD99C39F1A,105.00,16560781,20130418_222336,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>4/18/13</string></var><var name='SECOND'><string>5/18/13</string></var><var name='THIRD'><string>6/18/13</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1316,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2013-04-22 12:20:50.067,2014-05-19 18:18:48.847,328C3706-0E97-5756-1100-5A2B3D74D42A,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
684,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2012-03-19 11:03:57.247,2013-04-19 18:18:48.847,2B7C6987-EFE1-38FE-3C69-A0AFC80D153B,105.00,12551904,20120319_110357,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>3/19/12</string></var><var name='SECOND'><string>4/19/12</string></var><var name='THIRD'><string>5/19/12</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
294,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2011-03-21 18:18:48.847,2012-03-20 18:18:48.847,DA7FBB22-0B78-D7B3-A26B-20978667519F,105.00,9227564,20110321_181848,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>3/21/11</string></var><var name='SECOND'><string>4/21/11</string></var><var name='THIRD'><string>5/21/11</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7049,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,2017-08-14 19:30:04.840,2018-09-15 18:18:48.847,DECD9652-5056-A02D-DF39-4A974D9C29DE,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7847,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2018-03-04 20:23:43.603,2019-04-07 20:31:07.547,85927140-5056-A02D-DF36-5B9A1D441859,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6388,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2017-01-21 22:21:38.403,2018-03-08 20:31:07.547,A9E99D43-5056-A02D-DF31-ECA5B848C144,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8531,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2018-08-04 20:00:45.193,2020-05-06 20:31:07.547,49D69308-5056-A02D-DFE2-3EAA8A202D40,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
491,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2011-10-11 20:31:07.547,2012-10-10 20:31:07.547,F58A2CFF-F3A2-968C-7DD9-5D44EAB78FC6,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
940,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2012-10-03 12:37:52.850,2013-11-09 20:31:07.547,277D8E0B-0D52-B75C-A0F2-FB7B013BD2BC,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1697,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2013-10-30 22:25:26.387,2014-12-09 20:31:07.547,0C545BC6-D697-ABD5-BEB8-2662D4EFEAA0,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4013,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2015-12-10 23:32:05.527,2017-02-06 20:31:07.547,8F4F6795-AC1E-7D39-59D0-376FA2724574,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2844,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2014-12-01 13:12:56.480,2016-01-08 20:31:07.547,070E24D2-A497-D516-4085-47E558042F68,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
35340,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2024-08-05 19:03:04.440,2025-10-03 20:31:07.547,6FCEBDDA-057F-E198-8852-03D5F0BE080B,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
36786,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2025-09-06 17:18:39.307,2026-11-02 20:31:07.547,48F179F1-910F-AA84-8ECE-4462C97811FD,228.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,stripe,A1C5572D-E311-D637-AE12-EDE03F978083
32947,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2023-07-06 14:51:50.607,2024-09-03 20:31:07.547,BD6D163E-A782-15E4-2E74-E43D17C3D3DB,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
12952,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2020-04-14 00:38:33.287,2021-06-05 20:31:07.547,A5CE3391-DB28-6E33-4D01-2D3A4C587882,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
25189,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2022-03-23 14:12:17.937,2022-07-06 20:31:07.547,2FC97E06-0A0E-97D6-B3FB-443733EE5288,70.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,81D2F486-D8F3-0D27-04E3-1EA05C05F873
26495,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2022-06-14 20:29:23.623,2023-08-05 20:31:07.547,EFA5343A-9143-2EB6-24D7-3E5261CAAF37,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,stripe,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
19740,DD0CBF37-A09B-78FC-7608-E7E7066208CE,2021-05-16 11:46:36.620,2022-07-05 20:31:07.547,9A93ADD4-0B79-276D-6900-2565B8439163,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
26669,7659FD70-BC1F-E16F-CD01-E7EB69D060E5,2022-08-06 13:34:37.220,2023-08-06 13:34:37.207,8A33A5B6-95A0-0D7F-50A7-0A2CF42DF2B4,199.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
12795,7FFD99E7-0E14-BECB-914F-E7F5EEF3CBFE,2020-03-04 11:40:48.033,2021-03-04 11:40:48.017,8033D17B-B5DC-0F1A-F0AC-0C5E1EF2F35F,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12880,5F08BA4B-C543-E69E-88BB-E7FCD32437B2,2020-03-28 08:42:45.710,2021-03-28 08:42:45.710,4BA774AF-F2AB-1D5F-9B23-98543911F71D,135.00,47707794,20200328_084245,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>5/28/20</string></var><var name='second'><string>4/28/20</string></var><var name='first'><string>3/28/20</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2713,5F08BA4B-C543-E69E-88BB-E7FCD32437B2,2014-10-18 03:55:24.830,2015-10-18 03:55:24.830,2240F7A2-FB0A-59AF-3D85-8FACBC648D64,105.00,22399769,20141018_035524,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>10/18/14</string></var><var name='SECOND'><string>11/18/14</string></var><var name='THIRD'><string>12/18/14</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4446,5F08BA4B-C543-E69E-88BB-E7FCD32437B2,2016-04-15 03:55:38.410,2017-04-15 03:55:38.410,F92A048C-5056-A02D-DF57-4099451214E4,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
12281,B4DF8210-5056-A02D-DF03-E80A7AC3481B,2019-10-26 05:53:00.927,2020-10-25 05:53:00.927,4AD19604-B9D5-D079-D3A9-CCEA268871E8,135.00,45880647,20191026_055300,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>12/26/19</string></var><var name='second'><string>11/26/19</string></var><var name='first'><string>10/26/19</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6221,B4DF8210-5056-A02D-DF03-E80A7AC3481B,2016-12-27 05:53:42.620,2017-12-27 05:53:42.620,7F24908B-5056-A02D-DF30-D0560D796BFD,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7543,B4DF8210-5056-A02D-DF03-E80A7AC3481B,2017-12-26 11:36:34.787,2019-01-26 05:53:42.620,C4D389DE-5056-A02D-DF5E-53A1249FA6EC,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8228,02BF2ECB-5056-A02D-DF43-E80CA738F4C5,2018-06-21 01:49:29.937,2018-07-30 00:00:00.000,48E7C5DF-5056-A02D-DF6F-6E75CE17ED1D,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
37180,3FF98E4B-09CD-C5A3-E93F-E80DC6A96CF1,2026-01-14 08:02:47.180,2026-07-15 00:00:00.000,5E03E733-AC45-F1FC-8B47-5425781D28B1,19.99,sub_1SpTigCW7QxJHpQOOu318G1D,NULL,NULL,0,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
37275,6A040463-0796-2126-73AE-E80F95BC88FF,2026-02-17 05:12:57.837,2026-07-18 00:00:00.000,2EE28EC3-D4E1-912B-B7A1-0E40481CAF74,19.99,sub_1T1lGzCW7QxJHpQOEoNUNVTB,NULL,NULL,1,1,NULL,1,2026-06-18 08:19:42.167,NULL,NULL,NULL,0,NULL,0,1,NULL,NULL
10999,6A040463-0796-2126-73AE-E80F95BC88FF,2018-10-20 17:48:59.237,2019-10-20 17:48:59.223,C286DE33-5056-A02D-DF0E-B2FB5B83EFA2,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7002,6A040463-0796-2126-73AE-E80F95BC88FF,2017-07-29 09:51:16.600,2017-08-13 09:51:16.600,922347DC-5056-A02D-DFB8-931C0A3442E5,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2592,45873A89-B7E8-1350-4BF8-E81E05785DE4,2014-09-23 03:30:41.973,2015-10-29 08:00:14.297,A16B51A6-FD3B-9227-B8BD-59DAB78C47BF,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1590,45873A89-B7E8-1350-4BF8-E81E05785DE4,2013-09-22 10:21:24.800,2013-09-27 10:21:24.800,460BCD85-BA66-8AA4-59BC-E464F462B35A,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1609,45873A89-B7E8-1350-4BF8-E81E05785DE4,2013-09-29 08:00:14.297,2014-09-29 08:00:14.297,69971023-0FB1-5AD5-CBC8-53CA0CD48330,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1193,D4EAC308-DFED-1007-18E2-E825CAC19DB8,2013-02-19 07:36:08.197,2014-02-19 07:36:08.197,F274318F-A7C9-51C4-1C74-89DB6BC0431B,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
36734,F78284E9-926F-EE72-E5A7-E82C086ED877,2025-08-16 09:18:32.883,2026-08-16 09:18:32.867,FE518C61-96D2-CFE5-343B-8B8B83804DEE,144.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,A3B982C4-C38B-ADBE-976E-74BF7E206134
13071,2D62D7F9-9B8B-F1FB-B961-E82C19A02570,2020-05-16 08:43:11.647,2021-06-24 12:03:19.260,270CF80C-FF47-B698-6167-8C448B596B83,135.00,48299544,20200516_084311,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>7/16/20</string></var><var name='second'><string>6/16/20</string></var><var name='first'><string>5/16/20</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
4285,2D62D7F9-9B8B-F1FB-B961-E82C19A02570,2016-02-26 12:03:19.260,2017-02-25 12:03:19.260,3158784C-5056-A02D-DF43-9C1FBD896823,105.00,27538418,20160226_120319,<wddxPacket version='1.0'><header/><data><struct><var name='THIRD'><string>4/26/16</string></var><var name='SECOND'><string>3/26/16</string></var><var name='FIRST'><string>2/26/16</string></var></struct></data></wddxPacket>,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7890,2D62D7F9-9B8B-F1FB-B961-E82C19A02570,2018-03-13 08:34:39.153,2019-04-26 12:03:19.260,3988793C-5056-A02D-DF19-1F367DE78578,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
6267,2D62D7F9-9B8B-F1FB-B961-E82C19A02570,2017-01-03 09:08:28.417,2018-03-27 12:03:19.260,EE975A95-5056-A02D-DF83-F24AE773BC3F,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8488,2D62D7F9-9B8B-F1FB-B961-E82C19A02570,2018-08-02 10:40:04.713,2020-05-25 12:03:19.260,CECA49A9-5056-A02D-DF55-C700D8285A74,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2819,A4AFB98E-065A-29DC-26BE-E842F7BEA433,2014-11-22 13:27:00.257,2015-11-22 13:27:00.257,D8C1CA1E-D3CA-469B-2D75-89B5000C6408,105.00,22727078,20141122_132700,<wddxPacket version='1.0'><header/><data><struct><var name='FIRST'><string>11/22/14</string></var><var name='SECOND'><string>12/22/14</string></var><var name='THIRD'><string>1/22/15</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
14584,BAB36348-9AD0-CB8F-93C8-E8509394FEC4,2020-09-18 04:02:28.157,2021-09-18 04:02:28.157,425A094B-AF79-7C05-DB82-95EC3A065870,135.00,49924338,20200918_040228,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>11/18/20</string></var><var name='second'><string>10/18/20</string></var><var name='first'><string>9/18/20</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
2415,90374CFF-DA19-6053-6167-E86B7872C39E,2014-07-15 18:50:02.570,2015-11-01 20:14:16.110,3C37E2C7-ED7E-2A33-1FA5-79FDD7957734,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3813,90374CFF-DA19-6053-6167-E86B7872C39E,2015-10-18 16:10:24.267,2016-11-30 20:14:16.110,7C930BD9-CB89-211D-BF26-2C2D7A4EF87E,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
831,90374CFF-DA19-6053-6167-E86B7872C39E,2012-07-22 09:13:37.983,2013-09-02 20:14:16.110,AED253F6-B14A-D01D-D340-DB20F3E8C40F,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
384,90374CFF-DA19-6053-6167-E86B7872C39E,2011-07-05 20:14:16.110,2012-07-04 20:14:16.110,FCCB858B-A07C-4C3E-00E5-547583D2106E,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
385,90374CFF-DA19-6053-6167-E86B7872C39E,2011-07-06 11:30:44.523,2012-08-03 20:14:16.110,00129AA2-0B54-FB2E-1C3C-CDC6380B5BC1,0.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
1520,90374CFF-DA19-6053-6167-E86B7872C39E,2013-08-19 17:58:43.273,2014-10-02 20:14:16.110,98964C21-D585-E5B4-F8AD-260965DFD8E7,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
13234,075B36DE-F540-92F2-B0FC-E86B935AD6D6,2020-06-24 12:26:54.953,2021-06-24 12:26:54.953,07875FDB-E5B6-FB62-2FEE-FFA975FB5B30,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
19775,075B36DE-F540-92F2-B0FC-E86B935AD6D6,2021-05-25 10:38:01.927,2022-07-24 12:26:54.953,679AE679-0F0A-64F0-F62F-81B417BA953C,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
3662,F7C8CF0F-B6BE-98C3-68A9-E86C8BAB3D66,2015-09-05 12:30:17.027,2015-09-10 12:30:17.027,9E580DAE-B5D3-E549-63B8-FB7F6190412C,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
11123,3CC2A962-5056-A02D-DF4A-E86D101659D1,2018-12-04 10:17:26.940,2020-01-17 21:52:58.407,C1F1549D-045F-7305-2331-A7DEAB7F9CAD,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
7509,3CC2A962-5056-A02D-DF4A-E86D101659D1,2017-12-18 21:52:58.423,2018-12-18 21:52:58.407,3EDF9D17-5056-A02D-DF60-02872D07C64C,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
23951,3CC2A962-5056-A02D-DF4A-E86D101659D1,2022-01-30 07:17:03.103,2023-04-16 21:52:58.407,AD2A8D7D-D2D6-FB4C-EC03-D2C7348350EA,199.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,1,paypal,7BE384D6-AA24-CCDD-CC5E-D0A919B4CF9F
12468,3CC2A962-5056-A02D-DF4A-E86D101659D1,2019-12-18 10:48:08.843,2021-02-15 21:52:58.407,00F27A03-D115-8F80-1BEF-B6F24D88F49B,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
17120,3CC2A962-5056-A02D-DF4A-E86D101659D1,2021-01-12 10:43:39.483,2022-03-17 21:52:58.407,A89CF70B-CCF6-9186-9970-DFCF28F92A52,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
36325,6EC4AED6-E173-866E-D225-E88E942C0E4C,2025-03-07 11:49:40.410,2026-03-07 11:49:40.403,6F1D38CF-F085-FA8C-11ED-1AA7F952AE8D,144.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,paypal,A3B982C4-C38B-ADBE-976E-74BF7E206134
36142,3288AC63-DBE5-9F0E-AC92-E892AB29EAF1,2024-12-31 16:39:06.243,2025-12-31 16:39:06.233,32935FE2-F321-6023-7D4D-4FBA5EF866AF,144.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,0,stripe,A3B982C4-C38B-ADBE-976E-74BF7E206134
3097,E3AE1F0E-BF9A-B7B9-4A03-E89BB8ABB7A5,2015-02-07 10:07:03.777,2016-02-07 10:07:03.777,649464D3-0107-0629-2CEE-8AB1A565D9A8,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
16985,A11480E2-D5B2-3AF5-E60E-E8AD9B9A4ACE,2020-12-17 02:22:45.547,2020-12-22 02:22:45.533,5BCAA0D3-9FAB-87DE-D04B-345F70B11BF8,15.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
16986,A11480E2-D5B2-3AF5-E60E-E8AD9B9A4ACE,2020-12-17 02:33:27.277,2021-12-22 02:22:45.533,5C2CB420-BF0E-E8E8-5F2E-C5F597F8850B,129.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
21618,A11480E2-D5B2-3AF5-E60E-E8AD9B9A4ACE,2021-12-12 14:02:26.267,2023-01-21 02:22:45.533,E03EF771-D9A4-F61A-4066-7BC6D81A7546,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
6254,C574D099-5056-A02D-DFE1-E8CA410DE33D,2017-01-01 14:25:20.693,2018-01-01 14:25:20.693,92ECFF38-5056-A02D-DFD6-E06D55B639CF,99.00,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
17595,6A3CA8DA-04BE-951A-FFF5-E8F247FAB96A,2021-04-06 19:18:29.683,2022-04-06 19:18:29.683,9ECC48E5-B201-CCAB-347A-A13FA8B0F5CA,135.00,52480056,20210406_191829,<wddxPacket version='1.0'><header/><data><struct><var name='third'><string>6/6/21</string></var><var name='second'><string>5/6/21</string></var><var name='first'><string>4/6/21</string></var></struct></data></wddxPacket>,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,E3D8E51D-0EA6-C8CE-6FB9-9F476CD61899
17094,E536A84B-E037-F14C-C628-E8F2732BBA7C,2021-01-07 19:26:33.500,2022-01-07 19:26:33.467,B9D3D583-B16D-8338-DA86-976FEE17D7E1,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,152D8DD4-AC3A-BB62-10C9-CAE7B6172F13
26585,E536A84B-E037-F14C-C628-E8F2732BBA7C,2022-07-07 16:11:45.187,2023-07-07 16:11:45.170,86DD1E07-988E-502B-816E-505EE5E33DE5,129.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,stripe,0ED57103-BCD1-7507-6767-390B9C08623E
7167,E536A84B-E037-F14C-C628-E8F2732BBA7C,2017-09-23 13:57:58.973,2018-09-23 13:57:58.973,DEE33788-5056-A02D-DFBA-4DF54089D0DF,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
8465,E536A84B-E037-F14C-C628-E8F2732BBA7C,2018-08-01 15:13:27.193,2019-10-23 13:57:58.973,A511E83E-5056-A02D-DFDC-BE1BBFA12ABE,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
3311,E536A84B-E037-F14C-C628-E8F2732BBA7C,2015-04-14 19:46:57.827,2016-05-27 15:00:03.033,BA541A79-B567-2935-9B70-6C95C85C237A,99.00,NULL,NULL,NULL,1,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,1,0,NULL,NULL
