Member ID,Stripe Subscription ID,Plan ID,Price ID,Status,Plan Type,Cancel At Date,Next Billing Date,Free Trial End Date
mem_cmrp0z1ey00on0stm08nbeln8,,pln_legacy-original-pattern-drafting-101-jkp50pyg,,ACTIVE,FREE,,,
mem_cmrp0z1ey00on0stm08nbeln8,,pln_legacy-stitch-designer-101-qdc0jyz,,ACTIVE,FREE,,,
mem_cmrp0z1ey00on0stm08nbeln8,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrp0z1ey00on0stm08nbeln8,sub_1TogWPCW7QxJHpQOlIYsOc2P,pln_monthly-subscription-to-knititnow-webx0nz5,prc_monthly-subscription-to-knititnow-webw0nzy,ACTIVE,SUBSCRIPTION,,1785661381,
mem_cmrp8w2rd00qh0stm7m2w7roh,,pln_dak-dak-9-what-s-new-rq780or2,,ACTIVE,FREE,,,
mem_cmrp8w2rd00qh0stm7m2w7roh,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmr2t9gp500ey0sv77dalbkq5,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrpqijmz00090sto2rq01aad,sub_1TtjNOCW7QxJHpQO99h56TgV,pln_monthly-subscription-to-knititnow-webx0nz5,prc_monthly-subscription-to-knititnow-webw0nzy,ACTIVE,SUBSCRIPTION,,1786863994,
mem_cmrq7tw8o02660sorgizs97m4,,pln_kin-membership-annual-basic-je3s0vpe,prc_basic-monthly-membership-s71690r6w,CANCELED,SUBSCRIPTION,,,
mem_cmrq7tw8o02660sorgizs97m4,,pln_monthly-subscription-to-knititnow-webx0nz5,prc_monthly-subscription-to-knititnow-webw0nzy,CANCELED,SUBSCRIPTION,,,
mem_cmrq9lzwl02c70sor1uuwamcf,sub_1TuW9XCW7QxJHpQOsuJKxIUo,pln_monthly-subscription-to-knititnow-webx0nz5,prc_monthly-subscription-to-knititnow-webw0nzy,ACTIVE,SUBSCRIPTION,,1787051491,
mem_cmroqa5aj0ut40tmicjw6h518,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrqbshpe01pj0srk0jstg1n6,,pln_dak-quick-start-vp4e0are,,ACTIVE,FREE,,,
mem_cmrqovln4039j0slkdqzxf6kl,sub_1TucoZCW7QxJHpQOyVwqAP9H,pln_kin-membership-annual-basic-je3s0vpe,prc_basic-monthly-membership-s71690r6w,ACTIVE,SUBSCRIPTION,,1787077099,
mem_cmohorhxj058z0ssd5yc6gcct,sub_1Tv2ZXCW7QxJHpQOMCkThUss,pln_monthly-subscription-to-knititnow-webx0nz5,prc_monthly-subscription-to-knititnow-webw0nzy,ACTIVE,SUBSCRIPTION,,1787176110,
mem_cmrug7d3b004x0ts86czhboqa,,pln_legacy-designaknit-quick-start-zap80pd8,,ACTIVE,FREE,,,
